#BGC Name	Family Number
BGC0001046.1	1036
BGC0001052.1	1036
BGC0001054.1	1038
BGC0001056.1	1040
BGC0001130.1	1040
BGC0001057.1	1041
BGC0001059.1	1043
BGC0001060.1	1044
BGC0001065.1	1049
BGC0001067.1	1051
BGC0001068.1	1052
BGC0001069.1	1053
BGC0001070.1	1054
BGC0001071.1	1055
BGC0001072.1	1056
BGC0001102.1	1085
BGC0001118.1	1101
BGC0001119.1	1102
BGC0001122.1	1105
BGC0001124.1	1107
BGC0001125.1	1108
BGC0001141.1	1122
BGC0001143.1	1124
BGC0000030.1	1139
BGC0001158.1	1139
BGC0001159.1	1140
BGC0001161.1	1144
BGC0001162.1	1144
BGC0001163.1	1144
BGC0001160.1	1145
BGC0001164.1	1145
BGC0001169.1	1150
BGC0001742.1	1150
BGC0001812.1	1150
BGC0001172.1	1153
BGC0001182.1	1161
BGC0001187.1	1166
BGC0001190.1	1169
BGC0001194.1	1173
BGC0001195.1	1174
BGC0001199.1	1178
BGC0001200.1	1179
BGC0001202.1	1181
BGC0001203.1	1182
BGC0001204.1	1183
BGC0001205.1	1184
BGC0001212.1	1191
BGC0001215.1	1194
BGC0000958.1	1195
BGC0001216.1	1195
BGC0001230.1	1209
BGC0001766.1	1209
BGC0001019.1	1210
BGC0001231.1	1210
BGC0001235.1	1214
BGC0001236.1	1215
BGC0001237.1	1215
BGC0001352.1	1215
BGC0001353.1	1215
BGC0001354.1	1215
BGC0001355.1	1215
BGC0001242.1	1221
BGC0001243.1	1222
BGC0001244.1	1223
BGC0001273.1	1223
BGC0001275.1	1223
BGC0001276.1	1223
BGC0000134.1	1225
BGC0001246.1	1225
BGC0001252.1	1231
BGC0001253.1	1232
BGC0001254.1	1232
BGC0000107.1	1238
BGC0001257.1	1238
BGC0001258.1	1238
BGC0001259.1	1238
BGC0001272.1	1238
BGC0001264.1	1243
BGC0001280.1	1243
BGC0001265.1	1245
BGC0001266.1	1245
BGC0001271.1	1250
BGC0001281.1	1260
BGC0001283.1	1262
BGC0001284.1	1263
BGC0001288.1	1267
BGC0001290.1	1269
BGC0001296.1	1275
BGC0001433.1	1275
BGC0001298.1	1277
BGC0001303.1	1282
BGC0001304.1	1283
BGC0001305.1	1284
BGC0001309.1	1288
BGC0001327.1	1305
BGC0001328.1	1305
BGC0001329.1	1307
BGC0001330.1	1308
BGC0001331.1	1308
BGC0001332.1	1310
BGC0001338.1	1316
BGC0001339.1	1317
BGC0001342.1	1320
BGC0001053.1	1322
BGC0001344.1	1322
BGC0001351.1	1329
BGC0001358.1	1336
BGC0001359.1	1337
BGC0001363.1	1341
BGC0001754.1	1341
BGC0001367.1	1345
BGC0001373.1	1351
BGC0001381.1	1359
BGC0001340.1	1363
BGC0001385.1	1363
BGC0001390.1	1368
BGC0001626.1	1368
BGC0000035.1	1374
BGC0000047.1	1374
BGC0001396.1	1374
BGC0000965.1	1375
BGC0001397.1	1375
BGC0001584.1	1375
BGC0001400.1	1378
BGC0000121.1	1381
BGC0001403.1	1381
BGC0001404.1	1382
BGC0001405.1	1383
BGC0000955.1	1393
BGC0001415.1	1393
BGC0001421.1	1406
BGC0001422.1	1406
BGC0001423.1	1406
BGC0001424.1	1406
BGC0001425.1	1406
BGC0001426.1	1406
BGC0001427.1	1406
BGC0001428.1	1406
BGC0001023.1	1407
BGC0001417.1	1407
BGC0001418.1	1407
BGC0001419.1	1407
BGC0001420.1	1407
BGC0001429.1	1407
BGC0001430.1	1407
BGC0001431.1	1407
BGC0001432.1	1407
BGC0001443.1	1421
BGC0001445.1	1423
BGC0001446.1	1424
BGC0001449.1	1426
BGC0000170.1	1427
BGC0001450.1	1427
BGC0001466.1	1437
BGC0001467.1	1438
BGC0001477.1	1448
BGC0001489.1	1458
BGC0001492.1	1461
BGC0001503.1	1472
BGC0001504.1	1473
BGC0001508.1	1477
BGC0000020.1	1480
BGC0001511.1	1480
BGC0001036.1	1488
BGC0001519.1	1488
BGC0001452.1	1491
BGC0001522.1	1491
BGC0000031.1	1502
BGC0001533.1	1502
BGC0001537.1	1506
BGC0001247.1	1511
BGC0001541.1	1511
BGC0001542.1	1511
BGC0001544.1	1513
BGC0001556.1	1525
BGC0001436.1	1526
BGC0001557.1	1526
BGC0000974.1	1528
BGC0001559.1	1528
BGC0001560.1	1529
BGC0001563.1	1532
BGC0001565.1	1534
BGC0001578.1	1546
BGC0001583.1	1551
BGC0001597.1	1565
BGC0001598.1	1566
BGC0001600.1	1568
BGC0001606.1	1573
BGC0001619.1	1586
BGC0001630.1	1597
BGC0001631.1	1598
BGC0001649.1	1616
BGC0001658.1	1625
BGC0000052.1	1629
BGC0000151.1	1629
BGC0001581.1	1629
BGC0001662.1	1629
BGC0001666.1	1633
BGC0000084.1	1637
BGC0000100.1	1637
BGC0001670.1	1637
BGC0001694.1	1660
BGC0001695.1	1661
BGC0001702.1	1668
BGC0001703.1	1669
BGC0001704.1	1670
BGC0001708.1	1674
BGC0001711.1	1677
BGC0000079.1	1680
BGC0001714.1	1680
BGC0001720.1	1686
BGC0001722.1	1688
BGC0001724.1	1690
BGC0000996.1	1692
BGC0000999.1	1692
BGC0001043.1	1692
BGC0001435.1	1692
BGC0001553.1	1692
BGC0001726.1	1692
BGC0001729.1	1695
BGC0001022.1	1703
BGC0001394.1	1703
BGC0001737.1	1703
BGC0001255.1	1704
BGC0001738.1	1704
BGC0001741.1	1707
BGC0001697.1	1714
BGC0001749.1	1714
BGC0001750.1	1715
BGC0001755.1	1720
BGC0000136.1	1724
BGC0000137.1	1724
BGC0001759.1	1724
BGC0001620.1	1728
BGC0001763.1	1728
BGC0001770.1	1735
BGC0001784.1	1749
BGC0000106.1	1750
BGC0001287.1	1750
BGC0001785.1	1750
BGC0001793.1	1758
BGC0001794.1	1758
BGC0001798.1	1763
BGC0001800.1	1765
BGC0001377.1	1780
BGC0001378.1	1780
BGC0001804.1	1780
BGC0001815.1	1780
BGC0001816.1	1781
BGC0001827.1	1792
BGC0000345.1	1794
BGC0001829.1	1794
CS200_c00001_NODE_1_...cluster003	1798
CS200_c00001_NODE_1_...cluster006	1801
CS200_c00001_NODE_1_...cluster011	1806
CS200_c00001_NODE_1_...cluster020	1815
CS200_c00001_NODE_1_...cluster022	1817
CS200_c00001_NODE_1_...cluster034	1829
CS200_c00001_NODE_1_...cluster064	1859
CS200_c00001_NODE_1_...cluster075	1870
CS200_c00001_NODE_1_...cluster106	1901
CS200_c00001_NODE_1_...cluster113	1908
CS200_c00001_NODE_1_...cluster131	1926
CS200_c00001_NODE_1_...cluster142	1937
CS200_c00001_NODE_1_...cluster148	1943
CS200_c00001_NODE_1_...cluster152	1947
CS200_c00001_NODE_1_...cluster157	1952
CS202_c00001_NODE_1_...cluster129	1952
CS200_c00001_NODE_1_...cluster159	1954
CS200_c00001_NODE_1_...cluster160	1955
CS200_c00001_NODE_1_...cluster172	1967
CS200_c00001_NODE_1_...cluster175	1970
CS200_c00001_NODE_1_...cluster192	1987
CS200_c00001_NODE_1_...cluster032	2001
CS200_c00001_NODE_1_...cluster082	2001
CS200_c00001_NODE_1_...cluster191	2001
CS200_c00001_NODE_1_...cluster206	2001
CS211_c00001_NODE_1_...cluster209	2001
CS200_c00001_NODE_1_...cluster208	2003
CS200_c00001_NODE_1_...cluster155	2005
CS200_c00001_NODE_1_...cluster210	2005
CS202_c00001_NODE_1_...cluster009	2005
CS202_c00001_NODE_1_...cluster030	2005
CS203_c00001_NODE_1_...cluster011	2005
CS203_c00001_NODE_1_...cluster022	2005
CS203_c00001_NODE_1_...cluster032	2005
CS203_c00001_NODE_1_...cluster047	2005
CS204_c00001_NODE_1_...cluster003	2005
CS204_c00001_NODE_1_...cluster005	2005
CS204_c00001_NODE_1_...cluster086	2005
CS204_c00001_NODE_1_...cluster094	2005
CS211_c00001_NODE_1_...cluster094	2005
CS211_c00001_NODE_1_...cluster149	2005
CS783_c00001_NODE_1_...cluster035	2005
CS200_c00001_NODE_1_...cluster217	2012
CS200_c00001_NODE_1_...cluster231	2026
CS203_c00001_NODE_1_...cluster193	2026
CS200_c00001_NODE_1_...cluster204	2028
CS200_c00001_NODE_1_...cluster213	2028
CS200_c00001_NODE_1_...cluster230	2028
CS200_c00001_NODE_1_...cluster233	2028
CS202_c00001_NODE_1_...cluster168	2028
CS203_c00001_NODE_1_...cluster124	2028
CS203_c00001_NODE_1_...cluster129	2028
CS203_c00001_NODE_1_...cluster145	2028
CS203_c00001_NODE_1_...cluster148	2028
CS203_c00001_NODE_1_...cluster166	2028
CS203_c00001_NODE_1_...cluster180	2028
CS204_c00001_NODE_1_...cluster116	2028
CS204_c00001_NODE_1_...cluster160	2028
CS211_c00001_NODE_1_...cluster089	2028
CS211_c00001_NODE_1_...cluster155	2028
CS783_c00001_NODE_1_...cluster058	2028
CS783_c00001_NODE_1_...cluster071	2028
CS783_c00001_NODE_1_...cluster103	2028
CS783_c00001_NODE_1_...cluster105	2028
CS783_c00001_NODE_1_...cluster124	2028
CS200_c00001_NODE_1_...cluster243	2038
CS200_c00001_NODE_1_...cluster199	2043
CS200_c00001_NODE_1_...cluster248	2043
CS202_c00001_NODE_1_...cluster083	2043
CS202_c00001_NODE_1_...cluster137	2043
CS203_c00001_NODE_1_...cluster056	2043
CS203_c00001_NODE_1_...cluster064	2043
CS203_c00001_NODE_1_...cluster071	2043
CS203_c00001_NODE_1_...cluster072	2043
CS203_c00001_NODE_1_...cluster111	2043
CS203_c00001_NODE_1_...cluster123	2043
CS203_c00001_NODE_1_...cluster147	2043
CS204_c00001_NODE_1_...cluster105	2043
CS204_c00001_NODE_1_...cluster115	2043
CS211_c00001_NODE_1_...cluster075	2043
CS211_c00001_NODE_1_...cluster095	2043
CS211_c00001_NODE_1_...cluster123	2043
CS211_c00001_NODE_1_...cluster176	2043
CS783_c00001_NODE_1_...cluster069	2043
CS783_c00001_NODE_1_...cluster077	2043
CS783_c00001_NODE_1_...cluster081	2043
CS200_c00001_NODE_1_...cluster254	2049
CS200_c00001_NODE_1_...cluster256	2051
CS202_c00001_NODE_1_...cluster013	2097
CS202_c00001_NODE_1_...cluster029	2113
CS200_c00001_NODE_1_...cluster138	2116
CS202_c00001_NODE_1_...cluster032	2116
CS211_c00001_NODE_1_...cluster019	2116
CS202_c00001_NODE_1_...cluster041	2125
CS200_c00001_NODE_1_...cluster187	2134
CS202_c00001_NODE_1_...cluster050	2134
CS203_c00001_NODE_1_...cluster031	2134
CS204_c00001_NODE_1_...cluster018	2134
CS783_c00001_NODE_1_...cluster021	2134
CS202_c00001_NODE_1_...cluster062	2146
CS200_c00001_NODE_1_...cluster072	2162
CS200_c00001_NODE_1_...cluster105	2162
CS202_c00001_NODE_1_...cluster078	2162
CS204_c00001_NODE_1_...cluster038	2162
CS202_c00001_NODE_1_...cluster084	2168
CS202_c00001_NODE_1_...cluster085	2169
CS202_c00001_NODE_1_...cluster102	2186
CS202_c00001_NODE_1_...cluster118	2202
CS202_c00001_NODE_1_...cluster135	2219
CS202_c00001_NODE_1_...cluster163	2247
CS202_c00001_NODE_1_...cluster167	2251
CS202_c00001_NODE_1_...cluster177	2261
CS202_c00001_NODE_1_...cluster178	2262
CS202_c00001_NODE_1_...cluster181	2265
CS203_c00001_NODE_1_...cluster024	2301
CS203_c00001_NODE_1_...cluster048	2325
CS204_c00001_NODE_1_...cluster128	2325
CS203_c00001_NODE_1_...cluster049	2326
CS203_c00001_NODE_1_...cluster066	2343
CS203_c00001_NODE_1_...cluster086	2363
CS203_c00001_NODE_1_...cluster109	2386
CS203_c00001_NODE_1_...cluster138	2415
CS203_c00001_NODE_1_...cluster140	2417
CS203_c00001_NODE_1_...cluster142	2419
CS200_c00001_NODE_1_...cluster102	2420
CS202_c00001_NODE_1_...cluster055	2420
CS203_c00001_NODE_1_...cluster143	2420
CS204_c00001_NODE_1_...cluster123	2420
CS203_c00001_NODE_1_...cluster150	2427
CS202_c00001_NODE_1_...cluster144	2447
CS202_c00001_NODE_1_...cluster160	2447
CS203_c00001_NODE_1_...cluster122	2447
CS203_c00001_NODE_1_...cluster131	2447
CS203_c00001_NODE_1_...cluster157	2447
CS203_c00001_NODE_1_...cluster159	2447
CS203_c00001_NODE_1_...cluster170	2447
CS204_c00001_NODE_1_...cluster069	2447
CS204_c00001_NODE_1_...cluster070	2447
CS204_c00001_NODE_1_...cluster074	2447
CS204_c00001_NODE_1_...cluster093	2447
CS204_c00001_NODE_1_...cluster095	2447
CS204_c00001_NODE_1_...cluster096	2447
CS204_c00001_NODE_1_...cluster101	2447
CS204_c00001_NODE_1_...cluster106	2447
CS204_c00001_NODE_1_...cluster140	2447
CS204_c00001_NODE_1_...cluster152	2447
CS211_c00001_NODE_1_...cluster008	2447
CS211_c00001_NODE_1_...cluster020	2447
CS211_c00001_NODE_1_...cluster022	2447
CS211_c00001_NODE_1_...cluster032	2447
CS211_c00001_NODE_1_...cluster035	2447
CS211_c00001_NODE_1_...cluster067	2447
CS211_c00001_NODE_1_...cluster077	2447
CS211_c00001_NODE_1_...cluster090	2447
CS211_c00001_NODE_1_...cluster158	2447
CS783_c00001_NODE_1_...cluster097	2447
CS783_c00001_NODE_1_...cluster119	2447
CS783_c00001_NODE_1_...cluster121	2447
CS203_c00001_NODE_1_...cluster173	2450
CS203_c00001_NODE_1_...cluster176	2453
CS203_c00001_NODE_1_...cluster187	2464
CS200_c00001_NODE_1_...cluster259	2471
CS200_c00001_NODE_1_...cluster271	2471
CS200_c00001_NODE_1_...cluster272	2471
CS203_c00001_NODE_1_...cluster189	2471
CS203_c00001_NODE_1_...cluster194	2471
CS204_c00001_NODE_1_...cluster150	2471
CS204_c00001_NODE_1_...cluster202	2471
CS211_c00001_NODE_1_...cluster181	2471
CS211_c00001_NODE_1_...cluster208	2471
CS211_c00001_NODE_1_...cluster212	2471
CS200_c00001_NODE_1_...cluster281	2476
CS200_c00001_NODE_1_...cluster285	2476
CS200_c00001_NODE_1_...cluster287	2476
CS200_c00001_NODE_1_...cluster288	2476
CS202_c00001_NODE_1_...cluster186	2476
CS203_c00001_NODE_1_...cluster199	2476
CS204_c00001_NODE_1_...cluster163	2476
CS204_c00001_NODE_1_...cluster185	2476
CS204_c00001_NODE_1_...cluster198	2476
CS211_c00001_NODE_1_...cluster156	2476
CS211_c00001_NODE_1_...cluster173	2476
CS211_c00001_NODE_1_...cluster177	2476
CS211_c00001_NODE_1_...cluster185	2476
CS211_c00001_NODE_1_...cluster213	2476
CS211_c00001_NODE_1_...cluster215	2476
CS211_c00001_NODE_1_...cluster227	2476
CS211_c00001_NODE_1_...cluster234	2476
CS211_c00001_NODE_1_...cluster235	2476
CS211_c00001_NODE_1_...cluster255	2476
CS211_c00001_NODE_1_...cluster257	2476
CS211_c00001_NODE_1_...cluster264	2476
CS783_c00001_NODE_1_...cluster098	2476
CS783_c00001_NODE_1_...cluster113	2476
CS783_c00001_NODE_1_...cluster160	2476
CS200_c00001_NODE_1_...cluster264	2485
CS200_c00001_NODE_1_...cluster278	2485
CS203_c00001_NODE_1_...cluster204	2485
CS203_c00001_NODE_1_...cluster208	2485
CS204_c00001_NODE_1_...cluster127	2485
CS204_c00001_NODE_1_...cluster131	2485
CS204_c00001_NODE_1_...cluster132	2485
CS204_c00001_NODE_1_...cluster135	2485
CS204_c00001_NODE_1_...cluster145	2485
CS204_c00001_NODE_1_...cluster177	2485
CS211_c00001_NODE_1_...cluster083	2485
CS211_c00001_NODE_1_...cluster171	2485
CS211_c00001_NODE_1_...cluster184	2485
CS211_c00001_NODE_1_...cluster225	2485
CS211_c00001_NODE_1_...cluster247	2485
CS211_c00001_NODE_1_...cluster277	2485
CS783_c00001_NODE_1_...cluster104	2485
CS783_c00001_NODE_1_...cluster147	2485
CS783_c00001_NODE_1_...cluster154	2485
CS200_c00001_NODE_1_...cluster009	2493
CS202_c00001_NODE_1_...cluster003	2493
CS203_c00001_NODE_1_...cluster079	2493
CS204_c00001_NODE_1_...cluster001	2493
CS783_c00001_NODE_1_...cluster004	2493
CS200_c00001_NODE_1_...cluster094	2500
CS203_c00001_NODE_1_...cluster018	2500
CS204_c00001_NODE_1_...cluster008	2500
CS204_c00001_NODE_1_...cluster022	2514
CS202_c00001_NODE_1_...cluster110	2519
CS203_c00001_NODE_1_...cluster002	2519
CS204_c00001_NODE_1_...cluster027	2519
CS202_c00001_NODE_1_...cluster031	2532
CS203_c00001_NODE_1_...cluster030	2532
CS203_c00001_NODE_1_...cluster196	2532
CS204_c00001_NODE_1_...cluster040	2532
CS211_c00001_NODE_1_...cluster130	2532
CS200_c00001_NODE_1_...cluster128	2534
CS202_c00001_NODE_1_...cluster025	2534
CS203_c00001_NODE_1_...cluster069	2534
CS203_c00001_NODE_1_...cluster096	2534
CS203_c00001_NODE_1_...cluster158	2534
CS204_c00001_NODE_1_...cluster042	2534
CS211_c00001_NODE_1_...cluster080	2534
CS783_c00001_NODE_1_...cluster059	2534
CS204_c00001_NODE_1_...cluster044	2536
CS204_c00001_NODE_1_...cluster047	2539
CS211_c00001_NODE_1_...cluster017	2539
CS200_c00001_NODE_1_...cluster229	2546
CS202_c00001_NODE_1_...cluster060	2546
CS203_c00001_NODE_1_...cluster028	2546
CS204_c00001_NODE_1_...cluster054	2546
CS200_c00001_NODE_1_...cluster126	2549
CS200_c00001_NODE_1_...cluster237	2549
CS202_c00001_NODE_1_...cluster090	2549
CS203_c00001_NODE_1_...cluster038	2549
CS204_c00001_NODE_1_...cluster057	2549
CS211_c00001_NODE_1_...cluster202	2549
CS783_c00001_NODE_1_...cluster045	2549
CS200_c00001_NODE_1_...cluster048	2555
CS202_c00001_NODE_1_...cluster115	2555
CS203_c00001_NODE_1_...cluster155	2555
CS204_c00001_NODE_1_...cluster063	2555
CS204_c00001_NODE_1_...cluster064	2556
CS204_c00001_NODE_1_...cluster068	2560
CS204_c00001_NODE_1_...cluster073	2565
CS203_c00001_NODE_1_...cluster095	2576
CS204_c00001_NODE_1_...cluster084	2576
CS204_c00001_NODE_1_...cluster110	2602
CS204_c00001_NODE_1_...cluster113	2605
CS204_c00001_NODE_1_...cluster126	2618
CS204_c00001_NODE_1_...cluster144	2636
CS204_c00001_NODE_1_...cluster205	2697
CS211_c00001_NODE_1_...cluster011	2711
CS211_c00001_NODE_1_...cluster043	2743
CS211_c00001_NODE_1_...cluster045	2745
CS211_c00001_NODE_1_...cluster047	2745
CS200_c00001_NODE_1_...cluster169	2800
CS202_c00001_NODE_1_...cluster158	2800
CS204_c00001_NODE_1_...cluster045	2800
CS204_c00001_NODE_1_...cluster155	2800
CS211_c00001_NODE_1_...cluster100	2800
CS211_c00001_NODE_1_...cluster103	2803
CS783_c00001_NODE_1_...cluster139	2803
CS211_c00001_NODE_1_...cluster111	2811
CS211_c00001_NODE_1_...cluster112	2854
CS211_c00001_NODE_1_...cluster121	2854
CS211_c00001_NODE_1_...cluster140	2854
CS211_c00001_NODE_1_...cluster154	2854
CS211_c00001_NODE_1_...cluster179	2879
CS211_c00001_NODE_1_...cluster192	2892
CS211_c00001_NODE_1_...cluster200	2900
CS202_c00001_NODE_1_...cluster182	2904
CS211_c00001_NODE_1_...cluster204	2904
CS203_c00001_NODE_1_...cluster190	2938
CS204_c00001_NODE_1_...cluster153	2938
CS204_c00001_NODE_1_...cluster161	2938
CS211_c00001_NODE_1_...cluster238	2938
CS211_c00001_NODE_1_...cluster251	2938
CS783_c00001_NODE_1_...cluster023	2938
CS783_c00001_NODE_1_...cluster106	2938
CS783_c00001_NODE_1_...cluster126	2938
CS211_c00001_NODE_1_...cluster249	2949
CS211_c00001_NODE_1_...cluster250	2950
CS211_c00001_NODE_1_...cluster263	2963
CS204_c00001_NODE_1_...cluster192	2965
CS204_c00001_NODE_1_...cluster194	2965
CS211_c00001_NODE_1_...cluster241	2965
CS211_c00001_NODE_1_...cluster242	2965
CS211_c00001_NODE_1_...cluster256	2965
CS211_c00001_NODE_1_...cluster260	2965
CS211_c00001_NODE_1_...cluster265	2965
CS783_c00001_NODE_1_...cluster127	2965
CS783_c00001_NODE_1_...cluster133	2965
CS783_c00001_NODE_1_...cluster145	2965
CS211_c00001_NODE_1_...cluster275	2975
CS200_c00001_NODE_1_...cluster013	2979
CS200_c00001_NODE_1_...cluster099	2979
CS203_c00001_NODE_1_...cluster058	2979
CS783_c00001_NODE_1_...cluster002	2979
CS783_c00001_NODE_1_...cluster010	2987
CS200_c00001_NODE_1_...cluster037	2993
CS202_c00001_NODE_1_...cluster070	2993
CS203_c00001_NODE_1_...cluster009	2993
CS204_c00001_NODE_1_...cluster121	2993
CS783_c00001_NODE_1_...cluster016	2993
CS200_c00001_NODE_1_...cluster165	3002
CS202_c00001_NODE_1_...cluster092	3002
CS783_c00001_NODE_1_...cluster025	3002
CS200_c00001_NODE_1_...cluster046	3015
CS202_c00001_NODE_1_...cluster007	3015
CS203_c00001_NODE_1_...cluster102	3015
CS211_c00001_NODE_1_...cluster048	3015
CS211_c00001_NODE_1_...cluster194	3015
CS783_c00001_NODE_1_...cluster038	3015
CS200_c00001_NODE_1_...cluster030	3023
CS203_c00001_NODE_1_...cluster062	3023
CS203_c00001_NODE_1_...cluster169	3023
CS203_c00001_NODE_1_...cluster195	3023
CS204_c00001_NODE_1_...cluster133	3023
CS211_c00001_NODE_1_...cluster163	3023
CS211_c00001_NODE_1_...cluster174	3023
CS783_c00001_NODE_1_...cluster046	3023
CS783_c00001_NODE_1_...cluster047	3024
CS200_c00001_NODE_1_...cluster109	3032
CS202_c00001_NODE_1_...cluster077	3032
CS202_c00001_NODE_1_...cluster100	3032
CS211_c00001_NODE_1_...cluster269	3032
CS783_c00001_NODE_1_...cluster055	3032
CS200_c00001_NODE_1_...cluster017	3053
CS202_c00001_NODE_1_...cluster146	3053
CS202_c00001_NODE_1_...cluster166	3053
CS204_c00001_NODE_1_...cluster189	3053
CS211_c00001_NODE_1_...cluster006	3053
CS211_c00001_NODE_1_...cluster178	3053
CS783_c00001_NODE_1_...cluster076	3053
CS200_c00001_NODE_1_...cluster164	3057
CS202_c00001_NODE_1_...cluster131	3057
CS203_c00001_NODE_1_...cluster037	3057
CS204_c00001_NODE_1_...cluster108	3057
CS211_c00001_NODE_1_...cluster228	3057
CS783_c00001_NODE_1_...cluster080	3057
